地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2023/05/09,00:00:16.0,石川県能登地方,37°29.0′N,137°11.3′E,12 km,0.3,---
2023/05/09,00:00:26.2,岩手県内陸南部,39°04.4′N,140°53.5′E,8 km,0.5,---
2023/05/09,00:03:23.9,石川県能登地方,37°30.8′N,137°16.0′E,15 km,0.9,---
2023/05/09,00:06:04.3,大阪湾,34°37.1′N,135°17.4′E,14 km,0.7,---
2023/05/09,00:06:19.7,石川県能登地方,37°31.3′N,137°16.6′E,12 km,1.5,---
2023/05/09,00:06:24.5,宮城県沖,37°56.1′N,142°32.4′E,21 km,1.7,---
2023/05/09,00:07:29.0,十勝沖,41°34.7′N,144°01.2′E,34 km,1.4,---
2023/05/09,00:09:25.7,能登半島沖,37°31.6′N,137°14.0′E,12 km,1.6,---
2023/05/09,00:09:40.8,群馬県南部,36°21.4′N,139°09.4′E,15 km,0.7,---
2023/05/09,00:10:03.4,能登半島沖,37°32.1′N,137°18.2′E,13 km,0.5,---
2023/05/09,00:10:56.1,福島県沖,37°50.1′N,141°36.9′E,49 km,1.2,---
2023/05/09,00:17:13.2,福島県沖,37°51.4′N,141°37.1′E,48 km,0.8,---
2023/05/09,00:18:43.7,能登半島沖,37°33.6′N,137°22.5′E,4 km,不明,---
2023/05/09,00:20:49.7,能登半島沖,37°36.5′N,137°17.1′E,12 km,0.8,---
2023/05/09,00:22:23.4,能登半島沖,37°32.5′N,137°16.1′E,9 km,1.0,---
2023/05/09,00:24:08.7,能登半島沖,37°32.7′N,137°11.4′E,7 km,0.9,---
2023/05/09,00:24:13.5,トカラ列島近海,29°56.1′N,130°01.9′E,6 km,1.9,---
2023/05/09,00:27:33.3,石川県能登地方,37°31.3′N,137°19.8′E,14 km,0.9,---
2023/05/09,00:34:48.2,能登半島沖,37°36.9′N,137°15.3′E,5 km,0.5,---
2023/05/09,00:34:57.4,石川県能登地方,37°31.2′N,137°18.8′E,14 km,2.0,---
2023/05/09,00:37:45.5,能登半島沖,37°32.2′N,137°18.2′E,13 km,0.9,---
2023/05/09,00:39:12.1,能登半島沖,37°36.0′N,137°16.4′E,11 km,0.8,---
2023/05/09,00:41:47.8,石川県能登地方,37°30.7′N,137°19.0′E,15 km,1.0,---
2023/05/09,00:42:00.5,広島県北部,35°00.8′N,132°56.4′E,7 km,1.7,---
2023/05/09,00:42:24.4,福島県沖,37°10.1′N,141°51.0′E,34 km,1.4,---
2023/05/09,00:42:54.9,能登半島沖,37°33.9′N,137°18.0′E,11 km,0.5,---
2023/05/09,00:44:05.9,能登半島沖,37°33.5′N,137°10.3′E,0 km,0.9,---
2023/05/09,00:44:40.1,石川県能登地方,37°30.5′N,137°13.2′E,11 km,1.0,---
2023/05/09,00:45:48.8,石川県能登地方,37°28.1′N,137°19.2′E,7 km,1.1,---
2023/05/09,00:47:03.2,能登半島沖,37°31.3′N,137°14.7′E,15 km,0.8,---
2023/05/09,00:53:02.8,有明海,33°02.5′N,130°25.0′E,8 km,-0.1,---
2023/05/09,00:53:26.6,石川県能登地方,37°31.0′N,137°18.2′E,13 km,0.8,---
2023/05/09,00:54:32.5,能登半島沖,37°34.3′N,137°17.1′E,7 km,0.3,---
2023/05/09,00:55:03.1,福島県沖,37°15.7′N,142°02.4′E,26 km,1.7,---
2023/05/09,00:55:42.8,能登半島沖,37°32.7′N,137°12.8′E,6 km,0.3,---
2023/05/09,00:57:02.6,石川県能登地方,37°30.8′N,137°12.3′E,13 km,0.6,---
2023/05/09,00:58:29.2,石川県能登地方,37°31.6′N,137°17.3′E,12 km,0.5,---
2023/05/09,00:58:54.3,能登半島沖,37°32.4′N,137°20.2′E,14 km,1.2,---
2023/05/09,01:00:52.7,石川県能登地方,37°31.8′N,137°18.0′E,15 km,0.0,---
2023/05/09,01:01:04.2,能登半島沖,37°34.3′N,137°19.5′E,8 km,0.6,---
2023/05/09,01:01:50.1,能登半島沖,37°35.1′N,137°16.6′E,10 km,0.4,---
2023/05/09,01:01:52.6,福島県沖,37°50.8′N,141°35.3′E,48 km,1.4,---
2023/05/09,01:05:09.1,石川県能登地方,37°29.1′N,137°16.9′E,4 km,0.1,---
2023/05/09,01:06:48.5,石川県能登地方,37°30.5′N,137°17.8′E,13 km,0.8,---
2023/05/09,01:09:14.7,能登半島沖,37°34.4′N,137°21.1′E,11 km,0.5,---
2023/05/09,01:09:41.2,能登半島沖,37°33.3′N,137°17.7′E,9 km,1.0,---
2023/05/09,01:09:47.7,岩手県沖,39°56.4′N,142°33.1′E,19 km,1.3,---
2023/05/09,01:10:09.7,石川県能登地方,37°29.9′N,137°13.5′E,13 km,1.0,---
2023/05/09,01:11:54.2,能登半島沖,37°32.1′N,137°20.0′E,13 km,0.7,---
2023/05/09,01:13:29.9,日高地方東部,42°10.9′N,143°01.3′E,61 km,0.7,---
2023/05/09,01:13:43.5,能登半島沖,37°32.0′N,137°11.6′E,3 km,0.5,---
2023/05/09,01:15:36.3,能登半島沖,37°33.7′N,137°14.5′E,7 km,1.2,---
2023/05/09,01:16:39.1,能登半島沖,37°32.2′N,137°13.2′E,11 km,1.0,---
2023/05/09,01:17:24.6,神奈川県東部,35°31.2′N,139°39.8′E,29 km,0.7,---
2023/05/09,01:18:03.2,三陸沖,38°01.8′N,144°31.3′E,15 km,1.8,---
2023/05/09,01:18:11.9,能登半島沖,37°31.0′N,137°13.9′E,12 km,0.8,---
2023/05/09,01:18:37.1,神奈川県東部,35°32.6′N,139°38.8′E,26 km,0.7,---
2023/05/09,01:18:48.0,石川県能登地方,37°31.4′N,137°15.6′E,13 km,0.8,---
2023/05/09,01:20:12.8,能登半島沖,37°33.9′N,137°20.5′E,13 km,1.0,---
