地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2026/05/27,00:04:07.8,宮古島近海,24°43.1′N,125°09.2′E,46 km,2.4,---
2026/05/27,00:09:21.6,三陸沖,40°12.3′N,143°08.4′E,6 km,1.3,---
2026/05/27,00:09:35.4,岐阜県美濃東部,35°30.7′N,137°35.9′E,20 km,0.1,---
2026/05/27,00:10:31.7,三陸沖,39°24.7′N,144°47.6′E,16 km,1.4,---
2026/05/27,00:11:36.8,三陸沖,39°53.3′N,143°02.9′E,15 km,3.6,---
2026/05/27,00:12:04.1,宮崎県南部平野部,31°54.3′N,131°20.5′E,11 km,-0.2,---
2026/05/27,00:14:51.2,長崎県北部,33°04.7′N,129°45.5′E,13 km,0.5,---
2026/05/27,00:15:23.3,茨城県沖,36°26.8′N,141°00.8′E,33 km,0.7,---
2026/05/27,00:16:19.3,千葉県北東部,35°52.0′N,140°28.1′E,37 km,0.7,---
2026/05/27,00:20:10.2,岡山県南部,34°42.8′N,133°30.5′E,15 km,0.4,---
2026/05/27,00:21:53.2,徳島県南部,33°47.3′N,134°11.9′E,6 km,0.2,---
2026/05/27,00:28:28.5,三陸沖,40°10.8′N,143°08.1′E,5 km,1.3,---
2026/05/27,00:29:35.2,岐阜県美濃中西部,35°18.0′N,136°27.7′E,6 km,0.2,---
2026/05/27,00:30:47.8,西表島付近,24°08.3′N,123°50.1′E,19 km,1.2,---
2026/05/27,00:35:45.1,三陸沖,39°30.2′N,143°42.2′E,11 km,0.9,---
2026/05/27,00:38:12.9,熊本県熊本地方,32°34.2′N,130°41.8′E,14 km,2.3,---
2026/05/27,00:41:16.9,三陸沖,39°53.6′N,143°03.0′E,12 km,1.1,---
2026/05/27,00:42:24.8,熊本県熊本地方,32°34.1′N,130°41.8′E,14 km,2.3,---
2026/05/27,00:43:12.8,北海道東方沖,43°50.3′N,146°58.1′E,58 km,1.7,---
2026/05/27,00:44:28.3,熊本県熊本地方,32°34.4′N,130°41.8′E,13 km,0.7,---
2026/05/27,00:45:44.9,兵庫県南東部,35°00.0′N,135°17.9′E,15 km,0.4,---
2026/05/27,00:50:12.3,岐阜県飛騨地方,35°52.2′N,137°21.2′E,10 km,-0.2,---
2026/05/27,00:51:32.8,和歌山県北部,34°01.2′N,135°11.7′E,3 km,0.3,---
2026/05/27,00:54:59.8,熊本県熊本地方,32°34.2′N,130°41.2′E,13 km,0.5,---
2026/05/27,00:57:53.1,福島県沖,37°47.1′N,141°44.7′E,57 km,1.4,---
2026/05/27,00:58:42.6,福島県沖,36°58.3′N,142°02.8′E,15 km,1.6,---
2026/05/27,01:02:08.5,三陸沖,39°53.3′N,143°02.6′E,12 km,1.6,---
2026/05/27,01:04:26.1,和歌山県北部,34°05.3′N,135°24.2′E,5 km,0.3,---
2026/05/27,01:05:24.5,西表島付近,24°27.2′N,123°51.0′E,7 km,2.3,---
2026/05/27,01:11:13.7,岐阜県飛騨地方,36°01.1′N,137°24.5′E,10 km,0.3,---
2026/05/27,01:11:39.5,熊本県天草・芦北地方,32°14.7′N,130°28.6′E,3 km,0.4,---
2026/05/27,01:16:37.5,千葉県北東部,35°26.9′N,140°23.7′E,35 km,0.5,---
2026/05/27,01:18:53.3,島根県東部,35°18.7′N,133°11.3′E,11 km,0.4,---
2026/05/27,01:19:48.9,兵庫県南東部,35°00.9′N,135°05.9′E,10 km,0.1,---
2026/05/27,01:22:11.9,福島県沖,37°01.3′N,142°06.1′E,19 km,1.8,---
2026/05/27,01:24:05.2,熊本県阿蘇地方,32°57.6′N,131°04.3′E,6 km,0.4,---
2026/05/27,01:26:12.2,千葉県北東部,35°52.4′N,140°27.5′E,33 km,0.5,---
2026/05/27,01:28:34.0,三河湾,34°44.6′N,137°06.1′E,12 km,1.5,---
2026/05/27,01:29:16.8,山口県北部,34°26.0′N,131°35.9′E,30 km,0.7,---
2026/05/27,01:31:56.0,西表島付近,24°26.7′N,123°51.8′E,6 km,0.3,---
2026/05/27,01:32:02.2,静岡県西部,35°13.8′N,137°51.5′E,5 km,1.1,---
2026/05/27,01:32:10.7,長野県北部,36°34.2′N,137°51.1′E,10 km,-0.1,---
2026/05/27,01:35:04.3,紀伊水道,34°10.2′N,135°03.9′E,8 km,0.3,---
2026/05/27,01:39:46.5,長野県北部,36°34.8′N,137°50.8′E,8 km,-0.2,---
2026/05/27,01:40:52.2,奄美大島近海,27°53.3′N,129°19.9′E,18 km,1.7,---
2026/05/27,01:42:15.9,三陸沖,39°45.6′N,143°26.3′E,13 km,2.6,---
2026/05/27,01:42:20.0,岩手県沿岸北部,39°45.7′N,141°50.4′E,58 km,1.3,---
2026/05/27,01:44:27.7,岩手県沖,39°54.5′N,142°23.7′E,36 km,1.4,---
2026/05/27,01:45:22.1,与那国島近海,24°43.4′N,122°55.0′E,35 km,2.1,---
2026/05/27,01:45:32.8,岩手県内陸北部,39°50.4′N,141°25.7′E,11 km,0.8,---
2026/05/27,01:48:42.6,西表島付近,24°27.0′N,123°51.3′E,5 km,0.8,---
2026/05/27,01:49:47.5,大阪府北部,34°53.6′N,135°28.8′E,8 km,0.1,---
2026/05/27,01:51:11.4,福島県沖,37°18.0′N,142°11.4′E,21 km,0.8,---
2026/05/27,01:53:58.3,日高地方中部,42°29.9′N,142°47.9′E,103 km,1.0,---
2026/05/27,01:54:27.7,熊本県球磨地方,32°16.7′N,130°45.4′E,10 km,0.8,---
2026/05/27,01:57:41.3,新島・神津島近海,34°24.3′N,139°16.4′E,8 km,2.4,---
2026/05/27,01:59:44.9,八丈島近海,33°15.8′N,139°33.4′E,28 km,1.4,---
2026/05/27,02:02:49.8,熊本県熊本地方,32°34.5′N,130°41.5′E,14 km,0.7,---
2026/05/27,02:02:59.2,東海道南方沖,33°48.8′N,138°16.5′E,42 km,1.5,---
2026/05/27,02:03:57.3,千葉県東方沖,35°45.0′N,140°54.1′E,12 km,1.5,---
2026/05/27,02:05:05.6,岐阜県飛騨地方,36°01.1′N,137°24.5′E,10 km,-0.4,---
2026/05/27,02:07:36.5,三陸沖,40°12.0′N,143°08.1′E,7 km,1.4,---
2026/05/27,02:08:17.5,茨城県沖,35°47.1′N,141°23.4′E,13 km,3.8,---
2026/05/27,02:12:13.0,福島県沖,37°49.5′N,141°36.6′E,48 km,0.8,---
2026/05/27,02:12:13.4,与那国島近海,24°39.1′N,122°59.3′E,32 km,1.6,---
2026/05/27,02:18:44.8,長野県南部,35°54.1′N,137°38.0′E,8 km,0.0,---
2026/05/27,02:20:59.4,秋田県内陸南部,39°45.9′N,140°47.0′E,2 km,0.0,---
2026/05/27,02:23:42.7,石川県能登地方,37°11.7′N,136°45.2′E,7 km,0.5,---
2026/05/27,02:26:26.0,熊本県球磨地方,32°16.5′N,130°44.5′E,9 km,0.2,---
2026/05/27,02:26:30.8,石川県能登地方,37°19.2′N,136°57.7′E,7 km,0.5,---
2026/05/27,02:27:29.7,茨城県南部,35°53.4′N,140°18.9′E,35 km,0.3,---
2026/05/27,02:38:00.6,愛知県東部,35°13.2′N,137°43.9′E,13 km,0.1,---
2026/05/27,02:41:27.5,渡島地方東部,41°59.2′N,140°32.6′E,11 km,0.5,---
2026/05/27,02:41:36.3,三陸沖,40°09.2′N,143°13.5′E,5 km,1.5,---
2026/05/27,02:44:20.5,与那国島近海,24°44.3′N,122°59.7′E,33 km,1.2,---
2026/05/27,02:46:44.4,釧路沖,42°51.9′N,144°31.4′E,47 km,1.0,---
2026/05/27,02:48:45.3,胆振地方中東部,42°50.9′N,141°52.2′E,112 km,1.1,---
2026/05/27,02:53:00.5,岩手県沿岸北部,39°35.9′N,141°35.6′E,8 km,0.3,---
2026/05/27,02:54:43.9,長野県南部,35°49.2′N,137°39.1′E,6 km,-0.1,---
2026/05/27,02:54:59.6,宮城県沖,38°19.5′N,142°01.4′E,48 km,2.0,---
2026/05/27,02:56:02.6,岩手県沖,39°57.2′N,143°00.8′E,22 km,3.0,---
2026/05/27,02:58:32.0,熊本県天草・芦北地方,32°14.7′N,130°26.7′E,9 km,0.0,---
2026/05/27,02:58:59.7,青森県津軽南部,40°27.6′N,140°16.0′E,8 km,0.4,---
2026/05/27,03:00:27.6,宮城県北部,38°49.0′N,140°42.6′E,3 km,0.4,---
2026/05/27,03:04:29.1,トカラ列島近海,29°20.7′N,129°30.9′E,9 km,1.8,---
2026/05/27,03:04:57.8,苫小牧沖,41°38.5′N,141°46.5′E,75 km,1.0,---
2026/05/27,03:05:36.3,福島県沖,37°13.3′N,142°14.4′E,5 km,1.4,---
2026/05/27,03:07:10.7,三陸沖,39°53.5′N,143°04.7′E,34 km,1.1,---
2026/05/27,03:09:30.6,岩手県沖,39°17.4′N,142°41.6′E,22 km,0.9,---
