地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2025/01/05,00:01:00.9,長野県南部,35°55.0′N,137°38.0′E,8 km,-10.1,---
2025/01/05,00:02:36.8,五島列島近海,32°42.0′N,128°54.0′E,2 km,0.3,---
2025/01/05,00:06:13.9,岩手県沖,39°49.0′N,142°21.0′E,11 km,1.2,---
2025/01/05,00:08:16.9,茨城県沖,35°46.0′N,141°36.0′E,14 km,1.5,---
2025/01/05,00:13:38.3,山梨県中・西部,35°46.0′N,138°31.0′E,10 km,-10.1,---
2025/01/05,00:16:36.8,茨城県沖,36°20.0′N,141°58.0′E,18 km,1.3,---
2025/01/05,00:20:53.1,三陸沖,39°50.0′N,143°35.0′E,14 km,2.2,---
2025/01/05,00:21:26.5,石川県能登地方,36°48.0′N,136°51.0′E,9 km,0.6,---
2025/01/05,00:22:38.6,長野県中部,36°26.0′N,138°3.0′E,7 km,-10.9,---
2025/01/05,00:25:37.1,静岡県東部,35°19.0′N,138°53.0′E,9 km,0.8,---
2025/01/05,00:28:55.4,静岡県西部,34°52.0′N,137°58.0′E,20 km,0.2,---
2025/01/05,00:32:58.2,岩手県沖,39°49.0′N,142°22.0′E,8 km,1.2,---
2025/01/05,00:37:18.6,山口県中部,34°11.0′N,131°28.0′E,13 km,0.6,---
2025/01/05,00:38:45.2,石垣島近海,24°30.0′N,124°25.0′E,48 km,1.1,---
2025/01/05,00:39:36.4,宮城県沖,37°48.0′N,142°19.0′E,30 km,1.2,---
2025/01/05,00:40:37.3,石川県西方沖,37°5.0′N,136°28.0′E,8 km,2,---
2025/01/05,00:44:03.7,千葉県南東沖,34°36.0′N,140°11.0′E,49 km,0.8,---
2025/01/05,00:45:27.2,宮崎県北部山沿い,32°30.0′N,131°26.0′E,64 km,0.4,---
2025/01/05,00:48:30.6,宗谷地方南部,45°3.0′N,142°15.0′E,19 km,0.8,---
2025/01/05,00:48:59.1,八丈島東方沖,33°34.0′N,142°8.0′E,33 km,2.5,---
2025/01/05,00:51:21.6,長野県南部,35°57.0′N,137°37.0′E,9 km,0.1,---
2025/01/05,00:51:29.0,長野県中部,36°11.0′N,137°41.0′E,5 km,1,---
2025/01/05,00:52:34.4,沖縄本島近海,26°34.0′N,127°55.0′E,10 km,1.1,---
2025/01/05,00:53:38.3,長野県中部,36°11.0′N,137°41.0′E,6 km,1.2,---
2025/01/05,00:54:46.2,三陸沖,39°50.0′N,143°35.0′E,14 km,2.1,---
2025/01/05,00:55:05.8,福岡県筑後地方,33°5.0′N,130°31.0′E,13 km,-10.1,---
2025/01/05,01:00:41.2,釧路沖,42°41.0′N,145°21.0′E,33 km,2,---
2025/01/05,01:06:01.9,茨城県沖,35°46.0′N,141°36.0′E,14 km,1.4,---
2025/01/05,01:06:02.6,茨城県北部,36°43.0′N,140°37.0′E,8 km,-10.3,---
2025/01/05,01:06:21.8,石川県西方沖,36°56.0′N,136°23.0′E,11 km,0.9,---
2025/01/05,01:06:40.3,三陸沖,39°50.0′N,143°35.0′E,12 km,1.8,---
2025/01/05,01:09:28.8,宮城県沖,37°59.0′N,141°41.0′E,47 km,0.7,---
2025/01/05,01:10:44.0,宮城県北部,38°57.0′N,140°52.0′E,4 km,1.1,---
2025/01/05,01:14:34.7,石垣島近海,24°12.0′N,124°12.0′E,13 km,1.9,---
2025/01/05,01:19:55.5,宮城県沖,38°16.0′N,142°8.0′E,34 km,1,---
2025/01/05,01:20:20.7,八丈島東方沖,33°40.0′N,140°28.0′E,51 km,1.2,---
2025/01/05,01:20:23.9,日向灘,32°26.0′N,131°51.0′E,39 km,0.5,---
2025/01/05,01:25:28.7,福島県会津,37°15.0′N,139°18.0′E,6 km,0.5,---
2025/01/05,01:26:50.2,千葉県南部,35°15.0′N,139°54.0′E,44 km,2.4,---
2025/01/05,01:30:45.1,沖縄本島北西沖,27°54.0′N,127°35.0′E,148 km,1.9,---
2025/01/05,01:31:14.1,長野県中部,36°24.0′N,138°1.0′E,10 km,-10.7,---
2025/01/05,01:31:47.5,静岡県中部,35°11.0′N,138°14.0′E,16 km,0.3,---
2025/01/05,01:33:46.1,三陸沖,40°10.0′N,145°2.0′E,23 km,2.2,---
2025/01/05,01:34:10.2,薩摩半島西方沖,31°52.0′N,129°12.0′E,13 km,1.3,---
2025/01/05,01:35:55.6,茨城県沖,36°21.0′N,140°59.0′E,37 km,1.6,---
2025/01/05,01:38:10.3,奄美大島北西沖,28°9.0′N,128°2.0′E,20 km,1.5,---
2025/01/05,01:41:35.6,新潟県下越沖,37°58.0′N,138°43.0′E,16 km,1.3,---
2025/01/05,01:42:18.0,茨城県北部,36°46.0′N,140°34.0′E,8 km,-10.2,---
2025/01/05,01:43:21.4,長野県南部,35°54.0′N,137°41.0′E,6 km,-10.5,---
2025/01/05,01:46:14.9,徳島県南部,33°51.0′N,134°39.0′E,10 km,1,---
2025/01/05,01:48:30.3,長野県中部,36°11.0′N,137°40.0′E,7 km,0.2,---
2025/01/05,01:48:54.4,房総半島南方沖,33°55.0′N,140°28.0′E,57 km,1.5,---
2025/01/05,01:49:35.2,八丈島東方沖,33°33.0′N,141°10.0′E,36 km,2.4,---
2025/01/05,01:51:07.8,熊本県阿蘇地方,32°52.0′N,131°9.0′E,3 km,0,---
2025/01/05,01:51:09.1,群馬県北部,36°42.0′N,139°20.0′E,4 km,0.3,---
2025/01/05,01:51:54.4,栃木県北部,36°38.0′N,139°24.0′E,7 km,-10.3,---
2025/01/05,01:51:57.5,千葉県南東沖,34°43.0′N,140°38.0′E,44 km,1.5,---
2025/01/05,01:54:02.5,宮崎県南部山沿い,31°46.0′N,131°9.0′E,62 km,0.7,---
2025/01/05,01:54:10.3,八丈島東方沖,33°31.0′N,142°8.0′E,24 km,2.5,---
2025/01/05,01:54:11.3,岩手県沖,39°49.0′N,142°21.0′E,13 km,2.9,---
2025/01/05,01:55:03.7,群馬県北部,36°42.0′N,139°21.0′E,5 km,0,---
2025/01/05,01:55:29.1,群馬県北部,36°42.0′N,139°21.0′E,6 km,1,---
2025/01/05,01:56:33.3,北海道南西沖,42°46.0′N,139°18.0′E,32 km,1.8,---
2025/01/05,01:57:39.2,熊本県熊本地方,32°55.0′N,130°35.0′E,8 km,-10.2,---
2025/01/05,02:01:44.6,福井県嶺南,35°24.0′N,135°47.0′E,9 km,0.5,---
2025/01/05,02:03:39.4,香川県西部,34°3.0′N,133°40.0′E,24 km,0.3,---
2025/01/05,02:04:50.2,奄美大島北西沖,28°7.0′N,128°7.0′E,13 km,1.7,---
2025/01/05,02:05:53.3,群馬県北部,36°38.0′N,139°19.0′E,12 km,0.4,---
2025/01/05,02:09:17.7,岩手県沖,39°49.0′N,142°22.0′E,9 km,1.1,---
2025/01/05,02:10:51.4,岩手県沖,39°49.0′N,142°22.0′E,12 km,1.5,---
2025/01/05,02:10:52.4,長野県中部,36°11.0′N,137°41.0′E,6 km,-10.2,---
