地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2025/01/18,00:02:32.5,沖縄本島近海,26°55.3′N,128°14.2′E,31 km,0.4,---
2025/01/18,00:03:26.5,大隅半島東方沖,30°47.6′N,131°28.9′E,17 km,1.1,---
2025/01/18,00:05:41.6,大阪湾,34°26.4′N,134°59.1′E,13 km,1.3,---
2025/01/18,00:06:24.7,福島県沖,37°15.8′N,142°16.4′E,18 km,1.5,---
2025/01/18,00:09:01.2,宮城県沖,38°2.7′N,142°1.0′E,41 km,1.3,---
2025/01/18,00:10:29.4,宮城県沖,38°0.9′N,141°40.4′E,48 km,0.7,---
2025/01/18,00:11:42.7,茨城県沖,36°12.6′N,141°0.3′E,39 km,3.2,---
2025/01/18,00:11:54.1,大分県南部,33°0.9′N,131°51.0′E,57 km,1.5,---
2025/01/18,00:13:54.4,日向灘,32°5.2′N,132°6.1′E,0 km,1.2,---
2025/01/18,00:13:56.6,能登半島沖,37°32.7′N,137°18.1′E,13 km,1.3,---
2025/01/18,00:15:54.4,釧路沖,42°20.5′N,144°30.9′E,19 km,1.6,---
2025/01/18,00:17:38.9,茨城県北部,36°42.6′N,140°37.1′E,5 km,0.6,---
2025/01/18,00:17:56.3,静岡県中部,35°16.9′N,138°8.7′E,38 km,0.7,---
2025/01/18,00:18:00.8,茨城県北部,36°42.7′N,140°37.6′E,6 km,0.3,---
2025/01/18,00:18:41.0,徳島県南部,33°47.0′N,134°38.2′E,35 km,0.7,---
2025/01/18,00:20:35.2,栃木県北部,36°39.0′N,139°27.7′E,5 km,0.6,---
2025/01/18,00:20:43.8,静岡県西部,35°5.1′N,138°2.4′E,14 km,0.8,---
2025/01/18,00:23:26.6,大分県南部,32°49.3′N,131°38.7′E,11 km,0.2,---
2025/01/18,00:24:09.0,日向灘,32°6.5′N,132°5.6′E,0 km,1.2,---
2025/01/18,00:24:56.6,茨城県北部,36°43.3′N,140°36.2′E,9 km,-10.2,---
2025/01/18,00:25:49.4,茨城県北部,36°48.8′N,140°35.5′E,7 km,-10.1,---
2025/01/18,00:26:46.3,関東東方沖,36°18.7′N,143°21.6′E,18 km,1.6,---
2025/01/18,00:28:15.8,富山県西部,36°26.5′N,136°50.2′E,11 km,0.9,---
2025/01/18,00:30:00.0,熊本県熊本地方,32°33.4′N,130°43.8′E,7 km,0,---
2025/01/18,00:30:45.1,福島県沖,37°48.7′N,141°35.9′E,48 km,1.1,---
2025/01/18,00:31:44.4,苫小牧沖,42°35.8′N,141°44.5′E,103 km,1.6,---
2025/01/18,00:31:58.3,群馬県南部,36°35.6′N,139°22.8′E,4 km,-10.1,---
2025/01/18,00:38:14.0,和歌山県南部,33°42.3′N,135°29.2′E,12 km,2.8,---
2025/01/18,00:39:30.5,島根県西部,34°41.0′N,132°1.8′E,11 km,0.8,---
2025/01/18,00:39:58.2,愛知県東部,35°12.7′N,137°43.4′E,16 km,0.3,---
2025/01/18,00:40:57.9,三陸沖,37°58.3′N,144°23.6′E,9 km,1.4,---
2025/01/18,00:42:31.4,三陸沖,37°48.8′N,144°36.2′E,25 km,1.4,---
2025/01/18,00:43:06.1,岐阜県飛騨地方,36°15.3′N,136°59.6′E,7 km,0.1,---
2025/01/18,00:46:03.2,福島県沖,37°18.7′N,141°50.8′E,38 km,0.7,---
2025/01/18,00:46:26.0,石川県西方沖,37°3.6′N,136°34.4′E,8 km,0.9,---
2025/01/18,00:53:17.0,神奈川県西部,35°25.0′N,139°10.4′E,14 km,0.4,---
2025/01/18,00:56:55.5,新潟県上中越沖,37°35.5′N,137°37.4′E,15 km,1.5,---
2025/01/18,00:58:26.5,茨城県北部,36°43.2′N,140°37.4′E,8 km,0.9,---
2025/01/18,01:04:18.9,宮城県沖,38°32.4′N,142°30.0′E,31 km,1.5,---
2025/01/18,01:08:19.9,茨城県北部,36°49.0′N,140°35.0′E,5 km,-10.1,---
2025/01/18,01:08:35.7,岩手県沿岸南部,39°2.2′N,141°36.3′E,101 km,0.7,---
2025/01/18,01:10:21.8,石川県能登地方,37°12.5′N,136°53.0′E,10 km,2.7,---
