地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2025/01/08,00:00:27.7,有明海,32°48.0′N,130°37.0′E,12 km,1.9,---
2025/01/08,00:00:57.3,岩手県沖,39°59.0′N,142°2.0′E,39 km,0.4,---
2025/01/08,00:16:59.8,陸奥湾,41°2.0′N,141°4.0′E,8 km,0.5,---
2025/01/08,00:17:23.3,岩手県沖,39°38.0′N,142°7.0′E,47 km,1.2,---
2025/01/08,00:20:27.3,秋田県内陸北部,40°1.0′N,140°35.0′E,5 km,0.9,---
2025/01/08,00:20:32.9,有明海,32°57.0′N,130°16.0′E,12 km,0.4,---
2025/01/08,00:20:37.6,胆振地方中東部,42°41.0′N,141°59.0′E,34 km,1,---
2025/01/08,00:22:15.8,和歌山県北部,34°17.0′N,135°25.0′E,7 km,0.3,---
2025/01/08,00:22:22.5,福島県沖,37°51.0′N,141°41.0′E,57 km,0.9,---
2025/01/08,00:22:33.6,日向灘,31°32.0′N,131°50.0′E,16 km,1.4,---
2025/01/08,00:26:43.0,福島県沖,37°22.0′N,141°56.0′E,34 km,1.1,---
2025/01/08,00:26:43.3,茨城県沖,36°14.0′N,141°39.0′E,12 km,1.5,---
2025/01/08,00:33:01.4,三陸沖,39°23.0′N,143°38.0′E,13 km,1.8,---
2025/01/08,00:34:22.8,釧路地方中南部,43°11.0′N,144°24.0′E,132 km,2.2,---
2025/01/08,00:39:05.8,奄美大島近海,27°20.0′N,129°37.0′E,35 km,2.2,---
2025/01/08,00:39:38.5,日向灘,32°3.0′N,132°6.0′E,15 km,1.4,---
2025/01/08,00:40:32.1,千葉県北東部,35°45.0′N,140°40.0′E,49 km,1,---
2025/01/08,00:44:20.9,茨城県南部,36°9.0′N,140°6.0′E,54 km,0.9,---
2025/01/08,00:45:25.7,静岡県東部,35°14.0′N,138°59.0′E,1 km,-1,---
2025/01/08,00:49:05.4,宮城県沖,38°54.0′N,141°36.0′E,69 km,0.5,---
2025/01/08,00:50:14.2,福島県沖,36°60.0′N,142°6.0′E,19 km,1.4,---
2025/01/08,00:51:21.6,京都府南部,34°46.0′N,135°49.0′E,11 km,0.5,---
2025/01/08,00:57:16.7,浦河沖,41°50.0′N,142°16.0′E,55 km,2.1,---
2025/01/08,01:06:47.4,薩摩半島西方沖,31°18.0′N,129°57.0′E,10 km,1.4,---
2025/01/08,01:07:28.5,熊本県熊本地方,32°41.0′N,130°43.0′E,13 km,0.5,---
2025/01/08,01:37:01.5,豊後水道,33°20.0′N,132°19.0′E,39 km,0.7,---
2025/01/08,01:46:18.6,宮城県沖,37°58.0′N,142°25.0′E,28 km,1,---
2025/01/08,01:54:52.6,宮崎県北部山沿い,32°34.0′N,131°25.0′E,15 km,0.3,---
2025/01/08,02:01:12.3,国後島付近,44°8.0′N,146°3.0′E,167 km,2.9,---
2025/01/08,02:02:35.5,福島県沖,37°11.0′N,141°39.0′E,37 km,1.5,---
2025/01/08,02:07:21.7,秋田県内陸北部,40°23.0′N,140°39.0′E,9 km,1,---
