地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
1957/12/31,22:30:28.4,福井県嶺北,35°49.5′N,136°07.0′E,16 km,4.8,震度３
1957/12/31,13:56:09.4,岩手県沿岸北部,40°10.4′N,141°38.8′E,66 km,4.3,震度１
1957/12/30,11:51:26.2,千葉県北東部,35°51.1′N,140°34.4′E,49 km,不明,震度１
1957/12/29,17:14,詳細不明,34°14.0′N,135°10.0′E,0 km,不明,震度１
1957/12/28,17:46,詳細不明,34°14.0′N,135°10.0′E,0 km,不明,震度１
1957/12/28,15:14:47.3,岩手県沿岸北部,39°49.9′N,141°45.4′E,37 km,3.6,震度１
1957/12/28,02:31:32.4,千葉県北東部,35°48.2′N,140°30.7′E,31 km,不明,震度２
1957/12/27,22:03:02.9,青森県東方沖,40°32.3′N,142°17.2′E,85 km,4.8,震度２
1957/12/27,17:30,詳細不明,32°44.0′N,129°52.0′E,0 km,不明,震度１
1957/12/27,14:23,詳細不明,24°47.0′N,125°17.0′E,0 km,不明,震度２
1957/12/27,14:12,詳細不明,24°47.0′N,125°17.0′E,0 km,不明,震度２
1957/12/27,10:28:06.4,千葉県北東部,35°52.9′N,140°32.8′E,32 km,4.6,震度３
1957/12/26,22:10,詳細不明,40°39.0′N,139°56.0′E,0 km,不明,震度２
1957/12/26,22:08,詳細不明,40°39.0′N,139°56.0′E,0 km,不明,震度２
1957/12/26,22:00,詳細不明,40°39.0′N,139°56.0′E,0 km,不明,震度３
1957/12/26,09:31,詳細不明,43°20.0′N,145°35.0′E,0 km,不明,震度１
1957/12/25,22:38:22.8,房総半島南方沖,34°20.4′N,140°04.9′E,73 km,4.5,震度３
1957/12/25,13:03:23.0,橘湾,32°36.3′N,129°54.1′E,10 km,不明,震度１
1957/12/25,10:48:17.0,橘湾,32°36.0′N,129°59.5′E,2 km,3.6,震度２
1957/12/24,12:48:28.0,釧路沖,42°37.3′N,144°31.6′E,47 km,不明,震度２
1957/12/22,12:23:04.2,十勝地方南部,42°32.4′N,143°02.5′E,106 km,不明,震度１
1957/12/21,15:01:06.2,根室半島南東沖,43°09.6′N,146°15.4′E,47 km,不明,震度１
1957/12/20,22:20,詳細不明,34°14.0′N,135°10.0′E,0 km,不明,震度１
1957/12/20,18:51,詳細不明,34°36.0′N,132°19.0′E,0 km,不明,震度１
1957/12/20,01:20:01.3,宮城県北部,38°51.4′N,140°55.6′E,7 km,不明,震度１
1957/12/18,17:55:00.7,根室半島南東沖,42°37.1′N,146°45.7′E,44 km,4.5,震度１
1957/12/16,20:40:37.1,青森県東方沖,40°45.1′N,141°49.2′E,44 km,不明,震度１
1957/12/14,07:38,詳細不明,27°26.0′N,128°42.0′E,0 km,不明,震度１
1957/12/13,21:45,詳細不明,27°26.0′N,128°42.0′E,0 km,不明,震度１
1957/12/13,19:29,詳細不明,30°29.0′N,140°18.0′E,0 km,不明,震度１
1957/12/13,19:26,詳細不明,30°29.0′N,140°18.0′E,0 km,不明,震度１
1957/12/13,18:40,詳細不明,30°29.0′N,140°18.0′E,0 km,不明,震度１
1957/12/13,15:48:19.7,茨城県北部,36°34.5′N,140°27.0′E,68 km,不明,震度１
1957/12/13,13:35:31.7,福島県沖,37°35.5′N,141°36.8′E,28 km,4.2,震度１
1957/12/12,19:11,詳細不明,34°14.0′N,135°10.0′E,0 km,不明,震度１
1957/12/12,12:58,詳細不明,32°42.0′N,131°18.0′E,0 km,不明,震度１
1957/12/12,12:19:28.0,岩手県沖,40°15.9′N,141°52.6′E,43 km,不明,震度１
1957/12/11,23:19:36.9,茨城県南部,36°07.8′N,140°03.9′E,75 km,4.4,震度２
1957/12/11,19:25:28.2,山形県村山地方,38°16.8′N,140°20.0′E,6 km,不明,震度２
1957/12/11,11:59:53,詳細不明,35°51.0′N,137°38.0′E,0 km,不明,震度２
1957/12/11,11:54:38,詳細不明,35°51.0′N,137°38.0′E,0 km,不明,震度２
1957/12/10,22:15,詳細不明,34°14.0′N,135°10.0′E,0 km,不明,震度１
1957/12/09,10:44:49.8,徳島県南部,33°49.3′N,134°10.6′E,2 km,不明,震度２
1957/12/08,13:40:50.9,青森県東方沖,41°01.4′N,141°39.1′E,59 km,4.4,震度２
1957/12/07,20:47,詳細不明,27°26.0′N,128°42.0′E,0 km,不明,震度１
1957/12/07,03:03:07.9,宮城県沖,38°20.6′N,141°52.7′E,46 km,3.9,震度１
1957/12/06,03:07,詳細不明,28°23.0′N,129°30.0′E,0 km,不明,震度２
1957/12/05,19:12:47.5,十勝地方中部,42°48.1′N,143°43.9′E,116 km,不明,震度１
1957/12/05,16:40:05.9,青森県東方沖,40°51.7′N,142°53.3′E,31 km,5.2,震度１
1957/12/05,14:24:32.9,茨城県北部,36°18.2′N,140°32.1′E,94 km,4.1,震度１
1957/12/05,01:33:47.1,紀伊水道,34°12.9′N,135°08.9′E,0 km,不明,震度２
1957/12/03,17:30:15.7,栃木県南部,36°41.4′N,139°34.6′E,6 km,不明,震度３
1957/12/03,10:42:04.9,滋賀県北部,35°33.0′N,136°22.1′E,38 km,4.3,震度２
1957/12/03,06:50,詳細不明,34°22.0′N,139°15.0′E,0 km,不明,震度１
1957/12/03,06:44:47.9,新島・神津島近海,34°16.5′N,139°22.5′E,0 km,不明,震度１
1957/12/03,06:40:58.1,新島・神津島近海,34°18.2′N,139°15.3′E,0 km,4.2,震度３
1957/12/03,06:07:29.8,茨城県沖,36°18.3′N,140°42.3′E,48 km,3.9,震度１
1957/12/02,14:13,詳細不明,26°12.0′N,127°41.0′E,0 km,不明,震度１
1957/12/02,01:48:01.4,茨城県北部,36°26.3′N,140°35.4′E,53 km,3.7,震度２
1957/12/01,13:38,詳細不明,34°14.0′N,135°10.0′E,0 km,不明,震度１
1957/12/01,06:16:53.0,茨城県北部,36°37.2′N,140°16.5′E,22 km,不明,震度２
1957/11/30,17:03:53.8,天草灘,32°29.4′N,129°45.0′E,0 km,不明,震度１
1957/11/29,02:53,詳細不明,34°14.0′N,135°10.0′E,0 km,不明,震度１
1957/11/28,22:02:03.4,愛媛県南予,33°31.9′N,132°41.9′E,43 km,3.4,震度１
1957/11/28,21:22:30.2,愛媛県南予,33°30.9′N,132°49.8′E,36 km,3.4,震度１
1957/11/28,17:56:23.3,伊豆大島近海,34°52.1′N,139°44.8′E,93 km,4.2,震度１
1957/11/27,14:24:49.2,三重県中部,34°42.7′N,136°11.6′E,59 km,4.9,震度３
1957/11/27,07:18:57.7,福島県沖,37°35.5′N,141°57.4′E,24 km,4.3,震度１
1957/11/26,21:18:28.8,高知県中部,33°35.3′N,133°40.1′E,12 km,不明,震度１
1957/11/25,15:20:25.7,伊豆大島近海,34°37.2′N,139°09.8′E,0 km,不明,震度１
1957/11/25,12:54:49.3,岡山県北部,35°20.5′N,133°58.1′E,1 km,不明,震度２
1957/11/25,03:55:14.1,浦河沖,41°57.3′N,142°20.2′E,75 km,4.5,震度１
1957/11/24,19:58,詳細不明,28°23.0′N,129°30.0′E,0 km,不明,震度１
1957/11/23,23:09:51.6,岩手県沖,40°00.8′N,141°57.7′E,38 km,不明,震度２
1957/11/23,16:09,詳細不明,37°29.0′N,139°55.0′E,0 km,不明,震度１
1957/11/23,05:21,詳細不明,28°23.0′N,129°30.0′E,0 km,不明,震度１
1957/11/23,03:59,詳細不明,34°51.0′N,133°02.0′E,0 km,不明,震度１
1957/11/21,22:34:02.5,和歌山県南部,33°50.1′N,135°27.3′E,14 km,不明,震度１
1957/11/21,08:55:18.2,栃木県北部,36°40.1′N,139°24.9′E,0 km,不明,震度２
1957/11/20,23:09:10.3,千葉県北西部,35°37.6′N,140°11.9′E,71 km,不明,震度１
1957/11/20,11:27:57.0,茨城県沖,36°17.9′N,141°26.9′E,19 km,不明,震度２
1957/11/19,10:44:41.7,沖縄本島近海,27°08.9′N,129°11.2′E,49 km,不明,震度２
1957/11/19,09:38,詳細不明,24°23.0′N,123°45.0′E,0 km,不明,震度２
1957/11/19,06:26:07.4,紀伊水道,33°43.6′N,134°49.3′E,28 km,不明,震度１
1957/11/19,00:13:06.2,北海道東方沖,43°28.2′N,147°53.6′E,60 km,5.4,震度１
1957/11/17,14:57:53.0,オホーツク海南部,47°16.1′N,148°57.4′E,375 km,5.6,震度１
1957/11/17,03:20,詳細不明,34°14.0′N,135°10.0′E,0 km,不明,震度１
1957/11/16,23:19,詳細不明,26°12.0′N,127°41.0′E,0 km,不明,震度２
1957/11/15,21:01:46.3,千葉県南東沖,34°24.5′N,140°39.3′E,48 km,5.0,震度２
1957/11/15,11:42:25,詳細不明,32°56.0′N,129°56.0′E,0 km,不明,震度１
1957/11/15,11:39:04.2,新潟県中越地方,37°16.8′N,138°57.9′E,174 km,4.6,震度１
1957/11/14,22:29:09.6,徳島県北部,34°00.2′N,134°18.4′E,48 km,4.5,震度３
1957/11/14,08:16,詳細不明,36°15.0′N,137°58.0′E,0 km,不明,震度１
1957/11/13,21:58,詳細不明,34°22.0′N,139°15.0′E,0 km,不明,震度１
1957/11/13,17:44:39.8,青森県東方沖,40°53.0′N,142°58.6′E,43 km,4.9,震度１
1957/11/13,05:10,詳細不明,34°22.0′N,139°15.0′E,0 km,不明,震度１
1957/11/13,04:23:02.4,新島・神津島近海,34°14.5′N,139°10.8′E,7 km,不明,震度２
1957/11/13,02:30,詳細不明,34°22.0′N,139°15.0′E,0 km,不明,震度１
1957/11/12,14:27,詳細不明,27°26.0′N,128°42.0′E,0 km,不明,震度２
1957/11/12,05:01:50.6,新島・神津島近海,34°16.7′N,139°21.3′E,0 km,不明,震度１
1957/11/12,02:23:17.9,紀伊水道,34°07.2′N,135°05.1′E,0 km,不明,震度１
1957/11/11,20:29:12.7,新島・神津島近海,34°13.5′N,139°05.1′E,0 km,不明,震度１
1957/11/11,20:25:12.9,日向灘,32°40.3′N,131°59.8′E,40 km,4.5,震度２
1957/11/11,16:29:24,詳細不明,34°22.0′N,139°15.0′E,0 km,不明,震度１
1957/11/11,16:25,詳細不明,34°22.0′N,139°15.0′E,0 km,不明,震度１
1957/11/11,15:28:57.1,新島・神津島近海,34°16.2′N,139°13.6′E,15 km,不明,震度１
1957/11/11,13:59:34.3,新島・神津島近海,34°13.4′N,139°12.8′E,16 km,不明,震度２
1957/11/11,12:10:45.3,新島・神津島近海,34°14.7′N,139°09.4′E,10 km,不明,震度１
1957/11/11,12:01:35.4,新島・神津島近海,34°08.0′N,139°05.9′E,14 km,不明,震度２
1957/11/11,10:55:41.5,新島・神津島近海,34°10.9′N,139°13.3′E,22 km,不明,震度１
1957/11/11,10:41,詳細不明,34°22.0′N,139°15.0′E,0 km,不明,震度１
