地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2024/05/22,00:03:35.6,佐渡付近,37°48.0′N,137°42.2′E,25 km,-1,---
2024/05/22,00:12:23.9,伊予灘,33°38.5′N,132°26.2′E,45 km,0.6,---
2024/05/22,00:14:46.4,福島県沖,37°51.7′N,141°35.5′E,48 km,2.2,---
2024/05/22,00:22:15.8,四国沖,33°20.5′N,134°48.8′E,32 km,0.7,---
2024/05/22,00:22:33.4,神奈川県西部,35°24.5′N,139°6.7′E,16 km,0.2,---
2024/05/22,00:23:03.2,石川県能登地方,37°28.1′N,137°15.3′E,11 km,1.3,---
2024/05/22,00:25:12.1,岩手県沖,39°13.7′N,142°24.4′E,28 km,1.1,---
2024/05/22,00:26:47.7,能登半島沖,37°31.8′N,137°13.3′E,12 km,1.9,---
2024/05/22,00:26:59.5,能登半島沖,37°32.0′N,137°13.6′E,14 km,1.9,---
2024/05/22,00:28:31.1,能登半島沖,37°32.3′N,137°14.1′E,11 km,0.7,---
2024/05/22,00:30:42.8,能登半島沖,37°32.5′N,137°13.2′E,13 km,1.8,---
2024/05/22,00:33:56.6,能登半島沖,37°31.7′N,137°13.0′E,12 km,1.6,---
2024/05/22,00:35:01.8,宮城県沖,38°41.7′N,141°48.9′E,65 km,0.6,---
2024/05/22,00:37:18.4,福島県沖,37°42.9′N,141°45.5′E,48 km,1.3,---
2024/05/22,00:39:10.3,福島県沖,37°13.6′N,141°16.1′E,55 km,-1,---
2024/05/22,00:40:02.7,鹿児島湾,31°20.9′N,130°35.3′E,8 km,0.6,---
2024/05/22,00:45:44.9,福島県沖,37°40.0′N,142°42.6′E,9 km,2.5,---
2024/05/22,00:53:40.5,能登半島沖,37°8.4′N,136°41.8′E,5 km,0.7,---
2024/05/22,00:55:33.9,豊後水道,33°12.6′N,132°6.7′E,47 km,2.5,---
2024/05/22,01:00:07.7,石川県能登地方,37°11.6′N,136°51.3′E,9 km,0.7,---
2024/05/22,01:00:26.7,天草灘,32°24.6′N,129°40.0′E,13 km,0.1,---
2024/05/22,01:04:34.6,石川県能登地方,37°30.8′N,137°18.1′E,12 km,0.2,---
2024/05/22,01:07:18.4,和歌山県南部,33°43.2′N,135°30.0′E,12 km,-10.3,---
2024/05/22,01:07:29.5,岩手県沿岸北部,40°7.1′N,141°41.3′E,73 km,0.3,---
2024/05/22,01:08:30.2,福島県沖,37°47.6′N,141°35.8′E,52 km,0.9,---
2024/05/22,01:08:37.7,福島県沖,37°33.4′N,142°41.3′E,6 km,1.1,---
2024/05/22,01:11:27.9,宮崎県南部山沿い,31°55.8′N,131°1.8′E,8 km,-10.7,---
2024/05/22,01:12:12.6,石川県能登地方,37°27.7′N,137°7.5′E,11 km,1.1,---
2024/05/22,01:13:10.2,石川県能登地方,37°20.1′N,136°55.8′E,10 km,0.5,---
2024/05/22,01:15:54.7,福島県沖,37°39.9′N,142°21.1′E,23 km,1.1,---
2024/05/22,01:17:55.9,三陸沖,40°58.5′N,145°53.8′E,18 km,1.3,---
2024/05/22,01:18:41.3,福島県沖,37°9.9′N,141°28.5′E,43 km,2.6,---
2024/05/22,01:19:56.6,茨城県北部,36°25.2′N,140°30.7′E,90 km,0.8,---
2024/05/22,01:21:04.1,茨城県北部,36°48.0′N,140°32.8′E,9 km,0.3,---
2024/05/22,01:22:38.0,茨城県北部,36°37.8′N,140°36.3′E,8 km,0.3,---
2024/05/22,01:24:48.5,福島県沖,37°10.0′N,141°28.6′E,43 km,3.2,---
2024/05/22,01:24:58.5,茨城県南部,35°59.8′N,139°58.0′E,54 km,0.6,---
2024/05/22,01:28:34.3,鳥取県中部,35°22.2′N,133°52.1′E,8 km,0.8,---
2024/05/22,01:31:14.8,宮城県沖,38°46.2′N,142°9.4′E,40 km,0.7,---
2024/05/22,01:32:08.4,能登半島沖,37°31.7′N,137°13.4′E,13 km,2.2,---
2024/05/22,01:33:12.2,鹿児島県薩摩地方,31°33.9′N,130°39.5′E,3 km,0.5,---
2024/05/22,01:35:14.4,富山県東部,36°29.5′N,137°27.2′E,11 km,-1,---
2024/05/22,01:35:15.2,富山県東部,36°29.5′N,137°27.0′E,9 km,2.5,---
2024/05/22,01:35:34.6,富山県東部,36°29.6′N,137°27.3′E,11 km,1.5,---
2024/05/22,01:36:34.1,宮城県沖,38°35.3′N,141°54.6′E,43 km,0.6,---
2024/05/22,01:41:54.0,福島県沖,37°6.5′N,142°17.0′E,18 km,2.7,---
2024/05/22,01:46:34.9,宮城県沖,38°34.5′N,142°3.7′E,27 km,0.8,---
2024/05/22,01:50:17.8,兵庫県南西部,34°58.8′N,134°47.9′E,14 km,0.3,---
2024/05/22,01:53:42.0,西表島付近,24°23.8′N,123°45.6′E,13 km,0.7,---
2024/05/22,01:54:18.6,能登半島沖,37°32.6′N,137°15.5′E,9 km,0.3,---
2024/05/22,01:56:55.2,福島県沖,37°18.5′N,141°44.4′E,40 km,1.4,---
2024/05/22,02:07:37.9,福島県沖,37°49.6′N,141°36.8′E,49 km,0.9,---
2024/05/22,02:08:51.8,天草灘,32°28.9′N,129°49.2′E,11 km,-10.1,---
2024/05/22,02:10:10.8,岩手県沖,39°48.2′N,142°23.2′E,7 km,0.9,---
2024/05/22,02:10:27.7,秋田県内陸北部,40°3.5′N,140°33.4′E,9 km,0,---
2024/05/22,02:10:37.7,秋田県内陸北部,40°3.5′N,140°33.2′E,7 km,-10.4,---
2024/05/22,02:10:46.3,福島県沖,37°48.2′N,141°37.7′E,54 km,0.9,---
2024/05/22,02:11:47.6,福岡県筑後地方,33°4.2′N,130°32.6′E,12 km,-10.2,---
2024/05/22,02:13:23.3,浦河沖,41°47.1′N,142°41.9′E,52 km,0.8,---
2024/05/22,02:14:07.7,与那国島近海,24°57.8′N,123°8.8′E,120 km,3.1,---
2024/05/22,02:21:30.3,福島県沖,36°41.9′N,142°9.8′E,14 km,2,---
