地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2024/08/05,00:01:26.4,岩手県沖,39°26.1′N,142°21.8′E,36 km,0.4,---
2024/08/05,00:02:19.2,能登半島沖,37°28.2′N,137°23.9′E,5 km,0.4,---
2024/08/05,00:02:30.1,三重県中部,34°34.5′N,136°32.7′E,14 km,0.4,---
2024/08/05,00:02:59.7,北海道東方沖,43°24.4′N,146°49.2′E,46 km,2.6,---
2024/08/05,00:03:52.4,石川県能登地方,37°9.6′N,136°43.0′E,5 km,1.2,---
2024/08/05,00:04:14.2,茨城県北部,36°46.4′N,140°34.6′E,9 km,0.3,---
2024/08/05,00:04:35.5,八丈島東方沖,32°59.4′N,140°36.1′E,52 km,3.1,---
2024/08/05,00:05:07.5,石川県能登地方,37°30.8′N,137°14.5′E,11 km,0.9,---
2024/08/05,00:05:44.5,佐渡付近,37°55.1′N,137°46.4′E,21 km,1.2,---
2024/08/05,00:06:26.0,十勝地方中部,43°12.1′N,143°27.7′E,112 km,1.5,---
2024/08/05,00:06:43.6,周防灘,33°55.4′N,131°18.9′E,15 km,1.4,---
2024/08/05,00:07:07.1,有明海,32°47.9′N,130°34.6′E,11 km,0.1,---
2024/08/05,00:08:22.3,福島県沖,37°17.0′N,142°18.2′E,13 km,1,---
2024/08/05,00:08:55.4,石川県能登地方,37°11.7′N,136°44.7′E,4 km,0.2,---
2024/08/05,00:09:08.4,薩摩半島西方沖,31°8.7′N,130°19.6′E,168 km,2.2,---
2024/08/05,00:09:22.9,石川県能登地方,37°11.0′N,136°45.8′E,7 km,0.2,---
2024/08/05,00:09:32.5,和歌山県北部,34°4.6′N,135°13.6′E,8 km,-10.1,---
2024/08/05,00:10:49.7,長崎県南西部,32°51.6′N,129°45.3′E,9 km,-10.2,---
2024/08/05,00:11:23.6,和歌山県北部,34°4.2′N,135°14.3′E,5 km,0.4,---
2024/08/05,00:15:10.7,周防灘,33°55.4′N,131°18.8′E,16 km,1.7,---
2024/08/05,00:20:04.3,石川県能登地方,37°22.1′N,136°51.7′E,10 km,0,---
2024/08/05,00:20:10.6,岩手県沿岸南部,39°11.8′N,141°33.0′E,66 km,0.4,---
2024/08/05,00:20:36.8,紀伊水道,33°52.6′N,134°58.3′E,11 km,-10.2,---
2024/08/05,00:22:56.4,茨城県南部,36°13.9′N,139°46.9′E,57 km,1,---
2024/08/05,00:22:59.5,日高地方中部,42°26.4′N,142°33.7′E,28 km,0.7,---
2024/08/05,00:25:43.1,西表島付近,24°26.0′N,123°56.4′E,7 km,-10.2,---
2024/08/05,00:26:19.6,三陸沖,38°3.2′N,144°31.4′E,13 km,1.7,---
2024/08/05,00:27:20.9,岩手県内陸南部,39°1.9′N,140°53.5′E,8 km,1.2,---
2024/08/05,00:27:42.9,石川県能登地方,37°7.6′N,136°44.1′E,2 km,-10.3,---
2024/08/05,00:28:59.6,石川県能登地方,37°8.6′N,136°44.9′E,2 km,-10.1,---
2024/08/05,00:32:11.3,石川県能登地方,37°12.6′N,136°49.1′E,11 km,-10.1,---
2024/08/05,00:32:33.0,長崎県南西部,32°56.8′N,129°41.2′E,6 km,-10.3,---
2024/08/05,00:33:32.2,熊本県阿蘇地方,32°53.0′N,131°6.5′E,15 km,0.3,---
2024/08/05,00:33:35.2,能登半島沖,37°36.8′N,137°17.8′E,8 km,0.6,---
2024/08/05,00:36:46.2,福島県沖,36°53.9′N,141°39.1′E,44 km,0.9,---
2024/08/05,00:39:54.7,三陸沖,40°41.7′N,145°0.2′E,37 km,1.1,---
2024/08/05,00:40:09.8,播磨灘,34°44.2′N,134°47.9′E,8 km,0,---
2024/08/05,00:40:17.4,青森県東方沖,41°19.2′N,142°50.7′E,25 km,1,---
2024/08/05,00:42:17.1,茨城県沖,36°31.0′N,141°1.5′E,39 km,0.6,---
2024/08/05,00:42:40.4,釧路沖,42°57.6′N,145°13.2′E,71 km,0.6,---
2024/08/05,00:44:32.2,宮城県北部,38°53.7′N,140°52.0′E,7 km,0,---
2024/08/05,00:45:08.0,茨城県北部,36°48.5′N,140°36.3′E,9 km,0.8,---
2024/08/05,00:45:22.4,岩手県沖,39°26.3′N,142°21.5′E,36 km,0.7,---
2024/08/05,00:46:33.6,日高地方東部,42°20.2′N,142°59.8′E,50 km,2.5,---
2024/08/05,00:53:56.3,栃木県北部,37°1.4′N,139°39.1′E,6 km,0.5,---
2024/08/05,00:54:36.6,能登半島沖,37°32.5′N,137°24.9′E,11 km,1.4,---
2024/08/05,00:57:20.7,関東東方沖,34°9.1′N,141°23.5′E,25 km,1.8,---
2024/08/05,00:57:37.6,石川県能登地方,37°8.6′N,136°44.4′E,3 km,-10.3,---
2024/08/05,01:03:23.7,石川県能登地方,37°11.4′N,136°52.9′E,12 km,-10.1,---
2024/08/05,01:04:01.1,熊本県球磨地方,32°21.0′N,130°39.9′E,10 km,0,---
2024/08/05,01:05:17.3,能登半島沖,37°32.4′N,137°25.1′E,12 km,0.8,---
2024/08/05,01:05:39.8,秋田県内陸北部,40°23.8′N,140°42.6′E,18 km,0.1,---
2024/08/05,01:06:15.7,岩手県沖,39°26.4′N,142°21.5′E,35 km,0.6,---
2024/08/05,01:08:23.7,沖縄本島近海,26°41.2′N,127°9.0′E,6 km,1.8,---
2024/08/05,01:15:35.5,三陸沖,39°29.5′N,143°31.0′E,10 km,1.9,---
2024/08/05,01:16:23.9,三重県南部,33°50.6′N,135°52.2′E,19 km,0.1,---
2024/08/05,01:19:19.3,岐阜県飛騨地方,36°0.8′N,137°31.5′E,6 km,-10.4,---
2024/08/05,01:20:40.0,岩手県内陸北部,40°9.1′N,141°10.8′E,11 km,0.3,---
2024/08/05,01:27:33.5,佐渡付近,38°1.5′N,137°44.2′E,27 km,1.5,---
2024/08/05,01:27:55.2,奄美大島近海,28°36.9′N,129°29.0′E,23 km,2.4,---
2024/08/05,01:29:43.4,石川県能登地方,37°16.6′N,136°44.9′E,11 km,0.4,---
2024/08/05,01:29:55.7,紀伊水道,33°52.1′N,134°59.2′E,13 km,0.5,---
2024/08/05,01:31:04.4,高知県西部,33°10.6′N,132°52.8′E,31 km,1.9,---
2024/08/05,01:32:52.1,岩手県沖,39°42.4′N,142°26.5′E,9 km,1.1,---
2024/08/05,01:36:06.2,茨城県北部,36°36.3′N,140°22.7′E,62 km,0.7,---
2024/08/05,01:36:19.7,愛媛県南予,33°1.8′N,132°31.4′E,32 km,-10.2,---
2024/08/05,01:36:36.9,青森県東方沖,41°28.8′N,142°6.5′E,50 km,1.4,---
2024/08/05,01:38:29.1,和歌山県南部,33°41.6′N,135°29.5′E,13 km,0.1,---
2024/08/05,01:39:38.8,岐阜県美濃中西部,35°35.6′N,136°39.2′E,12 km,-10.2,---
2024/08/05,01:39:57.5,石川県能登地方,37°12.2′N,136°44.1′E,8 km,0.6,---
2024/08/05,01:40:52.6,栃木県北部,36°42.5′N,139°27.1′E,5 km,0.4,---
2024/08/05,01:43:03.0,岩手県沖,39°26.1′N,142°21.5′E,36 km,0.4,---
2024/08/05,01:46:50.7,奄美大島近海,27°49.2′N,130°53.1′E,71 km,2.2,---
2024/08/05,01:47:59.3,能登半島沖,37°36.7′N,137°17.9′E,8 km,0.6,---
2024/08/05,01:49:31.4,岩手県沖,39°26.2′N,142°21.7′E,35 km,0.7,---
2024/08/05,01:49:33.2,石川県能登地方,37°16.8′N,136°46.5′E,6 km,1.5,---
2024/08/05,01:50:30.4,岐阜県飛騨地方,35°41.2′N,137°13.7′E,13 km,0.3,---
2024/08/05,01:50:47.7,岐阜県飛騨地方,35°41.4′N,137°13.5′E,15 km,0.1,---
2024/08/05,01:52:48.0,長野県中部,36°20.6′N,138°2.1′E,7 km,-10.1,---
2024/08/05,01:53:23.2,京都府南部,35°2.8′N,135°33.4′E,12 km,0.5,---
2024/08/05,01:56:20.0,択捉島南東沖,44°21.4′N,149°46.4′E,30 km,3.7,---
2024/08/05,01:57:08.4,宮城県沖,38°52.7′N,141°41.3′E,62 km,0.5,---
2024/08/05,01:59:36.0,石川県能登地方,37°11.7′N,136°52.9′E,10 km,0.7,---
2024/08/05,02:00:20.0,択捉島南東沖,44°20.2′N,149°38.9′E,30 km,4.2,---
2024/08/05,02:00:45.1,石川県能登地方,37°12.2′N,136°45.4′E,5 km,0.5,---
2024/08/05,02:02:38.0,択捉島南東沖,44°21.4′N,149°46.6′E,30 km,3.9,---
2024/08/05,02:04:08.9,能登半島沖,37°14.8′N,136°39.7′E,9 km,0,---
2024/08/05,02:05:15.0,岐阜県飛騨地方,35°41.3′N,137°13.7′E,14 km,-10.2,---
2024/08/05,02:08:04.2,和歌山県北部,34°11.0′N,135°17.2′E,9 km,-10.5,---
2024/08/05,02:09:23.6,茨城県北部,36°48.9′N,140°34.1′E,9 km,-10.1,---
2024/08/05,02:09:57.3,石川県能登地方,37°24.8′N,136°54.0′E,13 km,0.4,---
2024/08/05,02:10:15.4,長野県中部,36°20.8′N,138°2.1′E,4 km,0.2,---
2024/08/05,02:11:24.6,宮城県沖,37°51.9′N,141°47.7′E,44 km,1,---
2024/08/05,02:11:35.9,奄美大島近海,28°9.1′N,129°26.5′E,37 km,1.4,---
2024/08/05,02:11:54.6,宮崎県南部山沿い,31°57.6′N,131°4.2′E,75 km,0.6,---
2024/08/05,02:13:59.0,福島県沖,37°10.0′N,142°13.6′E,18 km,1.6,---
2024/08/05,02:15:09.6,岐阜県飛騨地方,35°41.5′N,137°13.6′E,14 km,0.3,---
2024/08/05,02:15:44.8,栃木県南部,36°35.7′N,139°31.6′E,8 km,-10.3,---
2024/08/05,02:17:24.7,岐阜県飛騨地方,35°41.1′N,137°13.3′E,12 km,-10.5,---
2024/08/05,02:18:40.1,岐阜県飛騨地方,35°41.1′N,137°13.3′E,12 km,-10.2,---
2024/08/05,02:18:54.7,岐阜県飛騨地方,35°41.0′N,137°13.5′E,13 km,0.4,---
2024/08/05,02:18:57.1,岐阜県飛騨地方,35°41.1′N,137°13.5′E,13 km,0.9,---
2024/08/05,02:20:19.7,岐阜県飛騨地方,35°41.3′N,137°13.7′E,14 km,-10.2,---
2024/08/05,02:21:36.4,岐阜県飛騨地方,35°41.1′N,137°13.3′E,12 km,-10.3,---
2024/08/05,02:22:09.2,岐阜県飛騨地方,35°41.4′N,137°14.1′E,16 km,0.1,---
2024/08/05,02:23:09.7,石垣島北西沖,25°15.1′N,123°52.8′E,146 km,1.2,---
2024/08/05,02:23:12.7,岐阜県飛騨地方,35°41.2′N,137°13.7′E,14 km,0.1,---
2024/08/05,02:25:03.4,岐阜県美濃東部,35°44.6′N,137°21.3′E,13 km,-10.3,---
2024/08/05,02:25:26.3,宮古島北西沖,25°14.8′N,124°31.6′E,116 km,1,---
2024/08/05,02:25:41.3,岐阜県飛騨地方,35°41.3′N,137°13.5′E,14 km,-10.2,---
2024/08/05,02:26:00.8,岐阜県飛騨地方,35°41.3′N,137°13.7′E,14 km,0,---
2024/08/05,02:26:29.2,岐阜県美濃東部,35°40.8′N,137°13.4′E,13 km,-10.2,---
2024/08/05,02:26:56.8,岐阜県飛騨地方,35°41.7′N,137°13.9′E,16 km,0,---
2024/08/05,02:27:10.3,釧路地方中南部,43°16.9′N,143°59.8′E,0 km,-1,---
2024/08/05,02:29:25.9,岐阜県飛騨地方,35°41.0′N,137°12.9′E,13 km,0,---
2024/08/05,02:29:27.3,宮城県沖,38°26.8′N,141°53.5′E,61 km,2,---
2024/08/05,02:31:34.8,長野県中部,36°20.5′N,138°2.0′E,5 km,0.2,---
2024/08/05,02:32:45.3,八丈島東方沖,33°44.8′N,140°43.2′E,44 km,1.3,---
2024/08/05,02:34:07.7,宮城県沖,38°2.5′N,141°55.7′E,41 km,0.7,---
2024/08/05,02:34:32.7,岐阜県飛騨地方,35°41.6′N,137°14.4′E,8 km,-10.5,---
2024/08/05,02:35:40.7,岩手県内陸北部,40°8.2′N,141°10.2′E,12 km,-10.1,---
2024/08/05,02:35:56.0,岐阜県飛騨地方,35°41.2′N,137°14.3′E,14 km,-10.1,---
2024/08/05,02:36:16.3,能登半島沖,37°33.4′N,137°14.4′E,13 km,0,---
2024/08/05,02:36:53.3,福島県沖,37°22.7′N,141°13.6′E,79 km,0.9,---
2024/08/05,02:37:02.0,岐阜県美濃東部,35°40.9′N,137°13.4′E,12 km,-10.2,---
2024/08/05,02:37:19.3,岐阜県美濃東部,35°40.8′N,137°13.3′E,13 km,-10.5,---
2024/08/05,02:38:14.4,宮崎県北部平野部,32°34.6′N,131°29.2′E,13 km,-10.4,---
2024/08/05,02:38:35.2,山口県東部,34°16.4′N,132°6.4′E,18 km,0,---
2024/08/05,02:40:01.5,岐阜県美濃東部,35°40.8′N,137°13.9′E,14 km,0.2,---
2024/08/05,02:40:52.2,岐阜県飛騨地方,35°41.1′N,137°13.6′E,12 km,0,---
2024/08/05,02:41:25.4,福島県沖,37°23.0′N,141°53.2′E,37 km,1.9,---
2024/08/05,02:42:24.0,岐阜県飛騨地方,35°41.3′N,137°13.2′E,13 km,0.6,---
2024/08/05,02:43:30.1,岩手県内陸北部,40°8.1′N,141°10.2′E,10 km,-10.1,---
2024/08/05,02:44:27.1,三陸沖,39°0.6′N,143°20.9′E,0 km,1.6,---
2024/08/05,02:45:24.7,和歌山県南部,33°42.1′N,135°29.1′E,12 km,0.3,---
2024/08/05,02:46:06.8,石川県西方沖,37°2.1′N,136°37.2′E,12 km,0.1,---
2024/08/05,02:46:11.9,茨城県沖,36°19.8′N,140°56.7′E,41 km,1.2,---
2024/08/05,02:47:06.3,岐阜県飛騨地方,35°41.1′N,137°13.1′E,12 km,-10.3,---
2024/08/05,02:47:19.5,秋田県内陸北部,40°24.0′N,140°56.3′E,8 km,0.5,---
2024/08/05,02:48:17.0,岐阜県飛騨地方,35°41.2′N,137°13.5′E,14 km,0.5,---
2024/08/05,02:49:00.4,岐阜県美濃東部,35°40.9′N,137°13.4′E,13 km,-10.5,---
2024/08/05,02:49:11.2,秋田県内陸北部,40°24.2′N,140°56.6′E,8 km,0.2,---
2024/08/05,02:50:22.5,茨城県沖,36°44.0′N,141°37.8′E,40 km,1.4,---
2024/08/05,02:50:36.6,日向灘,32°20.3′N,131°57.1′E,33 km,1.5,---
2024/08/05,02:50:41.7,静岡県中部,34°58.3′N,138°10.7′E,24 km,0.5,---
2024/08/05,02:50:59.7,茨城県沖,36°35.4′N,141°2.5′E,43 km,1,---
2024/08/05,02:51:59.8,岐阜県飛騨地方,35°41.1′N,137°13.7′E,14 km,0.1,---
2024/08/05,02:52:30.0,福島県会津,37°1.9′N,139°24.4′E,7 km,0.1,---
2024/08/05,02:52:47.0,青森県東方沖,40°57.3′N,142°27.0′E,44 km,2.4,---
2024/08/05,02:53:36.3,能登半島沖,37°32.8′N,137°14.3′E,13 km,0.6,---
2024/08/05,02:54:14.7,岐阜県美濃東部,35°40.9′N,137°13.4′E,13 km,0,---
2024/08/05,02:55:07.4,石川県加賀地方,36°28.9′N,136°47.8′E,11 km,0.2,---
2024/08/05,02:55:07.6,岐阜県飛騨地方,35°41.4′N,137°13.7′E,15 km,0.2,---
2024/08/05,02:55:10.2,岐阜県飛騨地方,36°5.7′N,137°29.2′E,8 km,0.7,---
2024/08/05,02:55:26.8,岐阜県飛騨地方,35°41.3′N,137°13.7′E,14 km,0.1,---
2024/08/05,02:55:32.8,能登半島沖,37°40.7′N,137°25.8′E,11 km,1,---
2024/08/05,02:56:02.8,佐渡付近,37°54.3′N,137°42.6′E,23 km,1.6,---
2024/08/05,03:00:39.7,岐阜県飛騨地方,35°41.1′N,137°13.4′E,13 km,0.6,---
2024/08/05,03:00:45.9,岐阜県飛騨地方,35°41.2′N,137°13.4′E,14 km,1,---
2024/08/05,03:01:23.6,能登半島沖,37°38.3′N,137°18.7′E,8 km,0.8,---
2024/08/05,03:01:39.4,岐阜県飛騨地方,35°41.2′N,137°13.4′E,13 km,0.9,---
2024/08/05,03:01:50.3,能登半島沖,37°36.1′N,137°17.2′E,9 km,0.6,---
2024/08/05,03:03:09.0,岐阜県飛騨地方,35°41.4′N,137°13.6′E,15 km,0.2,---
2024/08/05,03:03:16.9,岐阜県飛騨地方,35°41.1′N,137°13.5′E,14 km,0.6,---
2024/08/05,03:05:20.2,岐阜県飛騨地方,35°41.3′N,137°13.3′E,13 km,0.3,---
2024/08/05,03:05:27.9,岐阜県飛騨地方,35°41.2′N,137°13.5′E,13 km,0.9,---
2024/08/05,03:05:53.9,岐阜県飛騨地方,35°41.3′N,137°13.5′E,15 km,0.3,---
2024/08/05,03:06:59.0,岐阜県美濃東部,35°38.7′N,137°14.2′E,13 km,-10.2,---
2024/08/05,03:08:42.4,岐阜県飛騨地方,35°41.3′N,137°13.5′E,13 km,1.2,---
2024/08/05,03:09:05.4,岩手県沖,39°29.6′N,142°5.0′E,48 km,0.5,---
2024/08/05,03:09:26.7,岐阜県飛騨地方,35°42.0′N,137°13.5′E,15 km,0,---
2024/08/05,03:09:38.2,大分県北部,33°30.9′N,131°39.2′E,96 km,1,---
2024/08/05,03:10:10.1,宮城県北部,38°44.3′N,141°33.9′E,55 km,0.2,---
2024/08/05,03:10:15.1,岐阜県飛騨地方,35°41.0′N,137°13.8′E,14 km,0.1,---
2024/08/05,03:10:32.1,岐阜県飛騨地方,35°41.6′N,137°13.5′E,14 km,0.1,---
2024/08/05,03:11:09.7,岐阜県飛騨地方,35°41.2′N,137°14.1′E,15 km,0.1,---
2024/08/05,03:11:33.9,岐阜県飛騨地方,35°44.0′N,137°13.9′E,10 km,-10.3,---
2024/08/05,03:11:49.5,岐阜県飛騨地方,35°41.3′N,137°13.8′E,14 km,0.2,---
2024/08/05,03:12:04.1,岐阜県飛騨地方,35°41.2′N,137°13.6′E,15 km,0,---
2024/08/05,03:12:57.4,岐阜県飛騨地方,35°41.1′N,137°13.5′E,14 km,0.5,---
2024/08/05,03:13:47.5,石川県能登地方,37°12.9′N,136°48.0′E,7 km,-10.4,---
2024/08/05,03:14:41.5,岐阜県飛騨地方,35°41.7′N,137°13.6′E,14 km,0,---
2024/08/05,03:15:32.2,岩手県内陸北部,40°13.0′N,141°21.8′E,9 km,-10.4,---
2024/08/05,03:16:55.1,内浦湾,41°54.0′N,141°6.1′E,12 km,0.7,---
2024/08/05,03:17:38.3,福島県沖,36°52.7′N,141°59.6′E,17 km,1.2,---
2024/08/05,03:18:37.5,石川県能登地方,37°15.2′N,136°48.2′E,16 km,0,---
2024/08/05,03:18:44.8,石垣島北西沖,25°38.8′N,124°5.4′E,198 km,2.1,---
2024/08/05,03:21:46.3,石川県能登地方,37°17.0′N,136°49.9′E,9 km,0.8,---
2024/08/05,03:22:55.5,福島県沖,37°9.1′N,141°29.3′E,41 km,1.4,---
2024/08/05,03:23:20.7,岐阜県飛騨地方,35°41.5′N,137°13.9′E,15 km,0.2,---
