地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2012/08/11,23:58:36.3,福島県沖,37°27.6′N,141°18.2′E,30 km,4.0,震度２
2012/08/11,23:09:16.3,大分県中部,33°17.4′N,131°28.0′E,4 km,1.4,震度１
2012/08/11,21:33:18.4,和歌山県北部,33°52.4′N,135°14.5′E,6 km,2.9,震度２
2012/08/11,20:58:36.4,岐阜県飛騨地方,36°09.1′N,137°33.6′E,3 km,2.4,震度１
2012/08/11,19:30:07.5,福島県沖,37°07.8′N,141°10.9′E,60 km,4.4,震度３
2012/08/11,12:39:34.6,茨城県北部,36°42.4′N,140°35.9′E,8 km,3.3,震度１
2012/08/11,07:05:48.7,福島県浜通り,37°01.2′N,140°46.3′E,10 km,3.3,震度１
2012/08/11,06:49:54.1,静岡県東部,35°20.7′N,138°44.0′E,12 km,1.8,震度１
2012/08/11,06:47:54.8,福島県沖,36°56.8′N,141°05.3′E,50 km,3.2,震度１
2012/08/11,02:10:39.0,宮城県沖,38°23.4′N,142°14.8′E,29 km,3.8,震度１
2012/08/11,01:32:39.8,伊豆半島東方沖,34°58.8′N,139°16.1′E,12 km,3.7,震度２
